property_id,subject_id,orderID,structure_type,property_sub_type,prop_type_clean,gla_sqft,bedrooms_main,bedrooms_additional,bedrooms_total,bathrooms_full,bathrooms_half,bathrooms_equivalent,close_price,close_date,address,city,state_province,postal_code,latitude,longitude,lot_size_sqft,year_built,basement_type,main_level_finished_area,levels,heating,cooling,has_missing_bed_data,bedroom_imputation_method,has_missing_bath_data,has_missing_prop_type,prop_type_mapping_method,has_missing_date_data
1451,16,4760530,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,1199000.0,2025-02-24,72 JAKE SMITH Way ,Whitchurch-Stouffville ,Ontario,L4A 4P8,43.9746,-79.2751,2835.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1452,16,4760530,"Detached, 2-Storey ",Detached,Detached,4250.0,4,0,4,0,0,0.0,1700000.0,2025-02-25,10 Joiner Circle ,Whitchurch-Stouffville ,Ontario,L4A 4W9,44.0421,-79.2971,5610.0,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1457,16,4760530,"Condo Townhouse, Apartment ",Condo Townhouse,Condominium,1100.0,2,0,2,0,0,0.0,655000.0,2025-02-27,Unit 137 - 19 Bellcastle Gate ,Whitchurch-Stouffville ,Ontario,L4A 4T4,43.9723,-79.2766,,,None ,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1458,16,4760530,"Detached, 2-Storey ",Detached,Detached,2750.0,3,0,3,0,0,0.0,1528000.0,2025-02-27,106 Major Crescent ,Aurora ,Ontario,L4G 0X5,44.0278,-79.4423,3360.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1460,16,4760530,"Detached, 2-Storey ",Detached,Detached,4302.0,5,0,5,0,0,0.0,2410000.0,2025-03-05,20 Kingstree Court ,Whitchurch-Stouffville ,Ontario,L4A 0G9,44.009,-79.2677,32860.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1461,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1687.0,3,0,3,0,0,0.0,1020000.0,2025-03-05,52 St Andrew's Court ,Aurora ,Ontario,L4G 7J1,44.0106,-79.4466,3100.0,,"Finished with Walk-Out, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1462,16,4760530,"Detached, 3-Storey ",Detached,Detached,4409.0,5,0,5,0,0,0.0,2825000.0,2025-03-06,28 Greenvalley Circle ,Whitchurch-Stouffville ,Ontario,L4A 2L4,44.038,-79.3361,62215.0,,Unfinished ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1463,16,4760530,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,1750.0,3,0,3,0,0,0.0,1060000.0,2025-03-06,71 Millcliff Circle ,Aurora ,Ontario,L4G 7P1,44.0027,-79.4455,2093.0,,Finished with Walk-Out ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False
1465,16,4760530,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,2250.0,4,0,4,0,0,0.0,1070000.0,2025-03-07,67 Baker Hill Boulevard ,Whitchurch-Stouffville ,Ontario,L4A 0T8,43.9695,-79.2762,2040.0,,"Finished, Walk-Out ",,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1467,16,4760530,"Condo Townhouse, Stacked Townhouse ",Condo Townhouse,Condominium,1300.0,2,0,2,0,0,0.0,790000.0,2025-03-10,73 Burton Howard Drive ,Aurora ,Ontario,L4G 0H1,44.023,-79.4465,,,None ,,Stacked Townhouse ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1469,16,4760530,"Detached, 2-Storey ",Detached,Detached,2911.0,4,0,4,0,0,0.0,1663000.0,2025-03-11,125 Joseph Hartman Crescent ,Aurora ,Ontario,L4G 1C9,44.0219,-79.4352,3528.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1470,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,2250.0,3,0,3,0,0,0.0,1300000.0,2025-03-12,10 Badgerow Way ,Aurora ,Ontario,L4G 0Z4,44.0147,-79.4222,2112.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1471,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1759.0,4,0,4,0,0,0.0,965000.0,2025-03-12,18 October Lane ,Aurora ,Ontario,L4G 6Y1,43.9974,-79.4458,3102.0,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1473,16,4760530,"Detached, Bungalow-Raised ",Detached,Detached,1300.0,4,0,4,0,0,0.0,948000.0,2025-03-13,21 Windsor Drive N ,Whitchurch-Stouffville ,Ontario,L4A 2Y6,44.0263,-79.272,10000.0,,Apartment ,,Bungalow-Raised ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1474,16,4760530,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,,3,0,3,0,0,0.0,1008000.0,2025-03-14,5502 Main Street ,Whitchurch-Stouffville ,Ontario,L4A 4W8,43.9661,-79.2719,1188.0,,None ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1475,16,4760530,"Detached, Bungalow ",Detached,Detached,1750.0,5,0,5,0,0,0.0,1718000.0,2025-03-14,38 Benville Crescent ,Aurora ,Ontario,L4G 7K3,43.9825,-79.44,7800.0,,"Finished, Walk-Out ",,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1478,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,1626000.0,2025-03-18,1226 Stuffles Crescent ,Newmarket ,Ontario,L3X 0A1,44.0348,-79.4183,4305.0,,"Unfinished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1480,16,4760530,"Detached, 2-Storey ",Detached,Detached,1300.0,2,0,2,0,0,0.0,815000.0,2025-03-20,28 Windsor Drive ,Whitchurch-Stouffville ,Ontario,L4A 4M7,44.0265,-79.2725,4550.0,,Crawl Space ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1481,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,7,0,7,0,0,0.0,1860000.0,2025-03-20,165 MAVRINAC Boulevard ,Aurora ,Ontario,L4G 0G6,44.0125,-79.4357,6489.0,,"Finished, Apartment ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1483,16,4760530,"Detached, 2-Storey ",Detached,Detached,2750.0,6,0,6,0,0,0.0,1762000.0,2025-03-21,990 Northern Prospect Crescent ,Newmarket ,Ontario,L3X 1N8,44.0414,-79.4333,7906.0,,"Finished, Separate Entrance ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1485,16,4760530,"Detached, 2-Storey ",Detached,Detached,4250.0,5,0,5,0,0,0.0,2375000.0,2025-03-24,99 Bridgepointe Court ,Aurora ,Ontario,L3X 1V9,44.0299,-79.4334,4545.0,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1486,16,4760530,"Detached, 2-Storey ",Detached,Detached,2750.0,6,0,6,0,0,0.0,1701820.0,2025-03-24,18 Tonner Crescent ,Aurora ,Ontario,L4G 0G6,44.013,-79.4353,4120.0,,"Separate Entrance, Apartment ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1487,16,4760530,"Detached, Bungalow ",Detached,Detached,1750.0,4,0,4,0,0,0.0,1500000.0,2025-03-24,180 Tonner Crescent ,Aurora ,Ontario,L4G 0G6,44.0142,-79.4345,5150.0,,Partially Finished ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1488,16,4760530,"Detached, 2-Storey ",Detached,Detached,4250.0,4,0,4,0,0,0.0,2000000.0,2025-03-25,75 Strawbridge Farm Drive ,Aurora ,Ontario,L4G 0L2,43.9912,-79.4429,4181.0,,"Finished, Walk-Out ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1490,16,4760530,"Detached, Bungalow-Raised ",Detached,Detached,2250.0,4,0,4,0,0,0.0,2580000.0,2025-03-28,3948 Vandorf Side Road ,Whitchurch-Stouffville ,Ontario,L4A 4K3,44.0113,-79.3348,440502.0,,"Finished, Finished with Walk-Out ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1492,16,4760530,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,,4,0,4,0,0,0.0,1199000.0,2025-03-31,45 Wallwark Street ,Aurora ,Ontario,L4G 0J1,44.0212,-79.4435,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False
1493,16,4760530,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,,3,0,3,0,0,0.0,1100000.0,2025-04-01,70 Starr Crescent ,Aurora ,Ontario,L4G 7X3,44.0176,-79.4456,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False
1494,16,4760530,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,1750.0,3,0,3,0,0,0.0,1038000.0,2025-04-01,15 Wallwark Street ,Aurora ,Ontario,L4G 0J2,44.021,-79.4445,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False
1496,16,4760530,"Condo Townhouse, Stacked Townhouse ",Condo Townhouse,Condominium,1100.0,2,0,2,0,0,0.0,749000.0,2025-04-04,Unit 306 - 2 Linsmore Place ,Whitchurch-Stouffville ,Ontario,L4A 4T4,43.9714,-79.2768,,,None ,,Stacked Townhouse ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1498,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,3,0,3,0,0,0.0,1060000.0,2025-04-07,109 Hutt Crescent ,Aurora ,Ontario,L3X 1V9,44.0276,-79.4324,2436.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1499,16,4760530,"Condo Apartment, Apartment ",Condo Apartment,Condominium,250.0,2,0,2,0,0,0.0,749500.0,2025-04-08,Unit 326 - 111 Civic Square Gate ,Aurora ,Ontario,L4G 7E3,44.0087,-79.4494,,,,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1500,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,4,0,4,0,0,0.0,1000000.0,2025-04-08,23 Stiles Avenue ,Aurora ,Ontario,L4G 7N3,44.0142,-79.4472,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1502,16,4760530,"Detached, 2-Storey ",Detached,Detached,2250.0,4,0,4,0,0,0.0,1443000.0,2025-04-09,1199 STUFFLES Crescent ,Newmarket ,Ontario,L3X 3H9,44.0339,-79.42,4879.0,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1503,16,4760530,"Detached, Bungalow ",Detached,Detached,1750.0,3,0,3,0,0,0.0,1421890.0,2025-04-09,18 Sneads Green ,Whitchurch-Stouffville ,Ontario,L4A 1M3,44.0453,-79.2882,,,Finished ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1504,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,6,0,6,0,0,0.0,2180000.0,2025-04-10,46 Bolsby Court ,Aurora ,Ontario,L4G 1B7,44.0244,-79.4275,,,Finished with Walk-Out ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1505,16,4760530,"Link, 2-Storey ",Link,Detached,1750.0,4,0,4,0,0,0.0,1256000.0,2025-04-11,24 Reynolds Crescent ,Aurora ,Ontario,L4G 0J1,44.0203,-79.4461,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-style,False
1506,16,4760530,"Detached, Bungalow ",Detached,Detached,2750.0,4,0,4,0,0,0.0,2700000.0,2025-04-11,4272 Bethesda Road ,Whitchurch-Stouffville ,Ontario,L4A 3Z8,43.9802,-79.3186,,,Finished with Walk-Out ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1508,16,4760530,Vacant Land ,Vacant Land,Apartment,700.0,0,0,0,0,0,0.0,455999.0,2025-04-15,11 Victor Drive ,Whitchurch-Stouffville ,Ontario,L4A 3G5,44.0277,-79.2652,,,,,,,,False,,True,True,size-imputation,False
1509,16,4760530,"Detached, Bungalow ",Detached,Detached,700.0,4,0,4,0,0,0.0,3208890.0,2025-04-15,12571 Kennedy Road ,Whitchurch-Stouffville ,Ontario,L4A 4A9,43.9627,-79.3238,,,Apartment ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1510,16,4760530,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,1650000.0,2025-04-15,122 Bilbrough Street ,Aurora ,Ontario,L4G 7W5,44.0149,-79.4402,,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1511,16,4760530,"Condo Townhouse, Bungaloft ",Condo Townhouse,Condominium,2375.0,3,0,3,0,0,0.0,1570000.0,2025-04-15,419 Crossing Bridge Place ,Aurora ,Ontario,L4G 7N1,43.9786,-79.4438,,,Finished with Walk-Out ,,Bungaloft ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1513,16,4760530,"Semi-Detached, 2-Storey ",Semi-Detached,Semi-Detached,1300.0,3,0,3,0,0,0.0,945000.0,2025-04-20,189 Baywell Crescent ,Aurora ,Ontario,L4G 7M7,44.0141,-79.4496,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,semi-detached-indicator,False
1514,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1750.0,4,0,4,0,0,0.0,921500.0,2025-04-21,26 McNally Way ,Aurora ,Ontario,L4G 7V4,44.0106,-79.444,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1515,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,1550000.0,2025-04-22,881 Memorial Circle ,Newmarket ,Ontario,L3X 0A8,44.0366,-79.4183,,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1516,16,4760530,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,1300.0,3,0,3,0,0,0.0,937000.0,2025-04-22,15 Stocks Lane ,Aurora ,Ontario,L3X 1V9,44.0274,-79.4375,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1517,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,1544000.0,2025-04-22,1206 Mccron Crescent ,Newmarket ,Ontario,L3X 0C8,44.0365,-79.415,,,Full ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1519,16,4760530,"Detached, Bungalow ",Detached,Detached,2250.0,4,0,4,0,0,0.0,1700000.0,2025-04-23,242 Deerglen Terrace ,Aurora ,Ontario,L4G 6Y6,43.9931,-79.4502,,,Finished with Walk-Out ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1520,16,4760530,"Freehold Townhouse, 3-Storey ",Freehold Townhouse,Townhouse,900.0,2,0,2,0,0,0.0,781000.0,2025-04-23,16 Stocks Lane ,Aurora ,Ontario,L3X 1V9,44.0273,-79.438,,,None ,,3-Storey ,Forced Air ,Central Air ,False,,True,False,townhouse-indicator,False
1521,16,4760530,"Detached, Bungalow ",Detached,Detached,1750.0,2,0,2,0,0,0.0,1385000.0,2025-04-25,23 Long Stan ,Whitchurch-Stouffville ,Ontario,L4A 1P5,44.0471,-79.2956,,,Unfinished ,,Bungalow ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1522,16,4760530,"Detached, 2-Storey ",Detached,Detached,4250.0,6,0,6,0,0,0.0,2050000.0,2025-04-28,805 Lockwood Circle ,Newmarket ,Ontario,L3X 1K8,44.0356,-79.435,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1523,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,4,0,4,0,0,0.0,2120000.0,2025-04-29,929 Damascus Court ,Newmarket ,Ontario,L3X 1L2,44.034,-79.4345,,,Finished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1525,16,4760530,"Condo Townhouse, 2-Storey ",Condo Townhouse,Condominium,2875.0,4,0,4,0,0,0.0,1490000.0,2025-05-02,79 Stonecliffe Crescent ,Aurora ,Ontario,L4G 7Z7,43.9821,-79.4448,,,"Full, Finished ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1526,16,4760530,"Condo Townhouse, 2-Storey ",Condo Townhouse,Condominium,1300.0,2,0,2,0,0,0.0,875000.0,2025-05-06,925 Creekfront Way ,Newmarket ,Ontario,L3Y 8T4,44.0489,-79.4315,,,Finished with Walk-Out ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1527,16,4760530,"Detached, 2-Storey ",Detached,Detached,3250.0,5,0,5,0,0,0.0,1775000.0,2025-05-08,758 Exceller Circle ,Newmarket ,Ontario,L3X 1P5,44.0386,-79.4332,,,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1528,16,4760530,"Detached, 2-Storey ",Detached,Detached,2750.0,4,0,4,0,0,0.0,1563000.0,2025-05-12,39 Abbott Avenue ,Aurora ,Ontario,L4G 7V7,44.0128,-79.4371,,,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1529,17,4760630,Semi-Detached,Semi-Detached,Semi-Detached,1509.0,3,0,3,2,0,2.0,580000.0,2025-01-10,124 ORDNANCE St,Kingston,Ontario,K7K 1G6,44.2346,-76.4865,1110.0,1850.0,"Part Bsmt, Unfinished",,Two,Water,,False,,False,False,semi-detached-indicator,False
1531,17,4760630,"Freehold Townhouse, 2-Storey ",Freehold Townhouse,Townhouse,900.0,4,0,4,0,0,0.0,717500.0,2025-01-14,36 Lower Union Street ,Kingston ,Ontario,K7L 2M9,44.2254,-76.4847,924.0,,"Crawl Space, Unfinished ",,2-Storey ,Forced Air ,,False,,True,False,townhouse-indicator,False
1532,17,4760630,Detached,Detached,Detached,892.0,2,0,2,1,1,1.5,339000.0,2025-01-15,208 CONCESSION St,Kingston,Ontario,L9A 1A9,44.2411,-76.5047,36.0,,"Full, Part Fin",,One,,,False,,False,False,detached-indicator,False
1534,17,4760630,"Condo Apartment, Apartment ",Condo Apartment,Condominium,250.0,1,0,1,0,0,0.0,304000.0,2025-01-15,Unit 232 - 652 Princess Street ,Kingston ,Ontario,K7L 3Z9,44.2372,-76.5027,,,,,Apartment ,Forced Air ,Central Air ,False,,True,False,condo-indicator,False
1536,17,4760630,Detached,Detached,Detached,2000.0,6,0,6,4,0,4.0,900000.0,2025-01-17,63 Hill St,Kingston,Ontario,N2H 5T3,44.2277,-76.5071,6094.0,,Finished,,Two,Forced Air,Central Air,False,,False,False,detached-indicator,False
1538,17,4760630,Detached,Detached,Detached,700.0,2,0,2,2,0,2.0,617500.0,2025-01-18,46 York St,Kingston,Ontario,M5J 2P1,44.236,-76.4911,3323.52,,"Finished, Full",,One,Forced Air,Central Air,False,,False,False,detached-indicator,False
1539,17,4760630,Detached,Detached,Detached,1930.0,3,0,3,3,0,3.0,842500.0,2025-01-20,37 Hill St,Kingston,Ontario,K8P 3S1,44.2279,-76.5061,4908.0,,Finished,,One,Baseboard,Central Air,False,,False,False,detached-indicator,False
1540,17,4760630,Freehold Townhouse,Freehold Townhouse,Townhouse,2000.0,5,0,5,3,0,3.0,890000.0,2025-01-20,133 William St,Kingston,Ontario,K7C,44.2297,-76.4871,2014.5,,Part Fin,,3,Forced Air,Window Unit,False,,False,False,townhouse-indicator,False
1541,17,4760630,Detached,Detached,Detached,1250.0,3,0,3,3,0,3.0,540000.0,2025-01-20,205 Adelaide St,Kingston,Ontario,K0A 1A0,44.2409,-76.4958,3267.0,,"Sep Entrance, Walk-Up",,2,Forced Air,Central Air,False,,False,False,detached-indicator,False
1545,17,4760630,Multiplex,Multiplex,Detached,,4,0,4,2,0,2.0,417500.0,2025-01-22,22 CONCESSION St,Kingston,Ontario,L9A 3B7,44.2415,-76.496,,,Crawl Space,,2-Storey,Forced Air,,False,,False,True,large-bed-bath,False
1546,17,4760630,"Detached, Bungalow-Raised ",Detached,Detached,900.0,4,0,4,0,0,0.0,371000.0,2025-01-27,585 Macdonnell Street ,Kingston ,Ontario,K7K 4W9,44.2425,-76.5058,3696.0,,"Full, Partially Finished ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1547,17,4760630,Detached,Detached,Detached,1300.0,3,0,3,2,0,2.0,315000.0,2025-02-03,3 Creighton St ,Kingston ,Ontario,K7K 1C2,44.2355,-76.4961,4800.0,,Unfinished ,,1 1/2 Storey ,Forced Air ,,False,,False,False,detached-indicator,False
1549,17,4760630,Condo Apt,Condo Apt,Condominium,950.0,2,0,2,1,0,1.0,287000.0,2025-02-07,Unit 403 - 315 Regent St ,Kingston ,Ontario,K7L 4K7,44.2395,-76.5092,,,,,Apartment ,Baseboard ,Window Unit ,False,,False,False,condo-indicator,False
1551,17,4760630,Detached,Detached,Detached,1300.0,3,0,3,2,0,2.0,511000.0,2025-02-10,473 Nelson St ,Kingston ,Ontario,K7K 4N4,44.2455,-76.5023,4000.0,,Crawl Space ,,1 1/2 Storey ,Forced Air ,Window Unit ,False,,False,False,detached-indicator,False
1552,17,4760630,Detached,Detached,Detached,1300.0,2,0,2,2,0,2.0,601024.0,2025-02-10,77 Helen St ,Kingston ,Ontario,K7L 4P1,44.2334,-76.5109,4040.0,75.0,Unfinished ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
1554,17,4760630,Condo Apt,Condo Apt,Condominium,550.0,1,0,1,2,0,2.0,510000.0,2025-02-12,Unit 2 - 250 King St E ,Kingston ,Ontario,K7L 3A9,44.2284,-76.4833,,,"Fin W/O, Full ",,2-Storey ,Baseboard ,,False,,False,False,condo-indicator,False
1556,17,4760630,Freehold Townhouse,Freehold Townhouse,Townhouse,1160.0,2,0,2,2,0,2.0,410000.0,2025-02-14,149 Charles St ,Kingston ,Ontario,K7K 1V8,44.2397,-76.489,,,None ,,2-Storey ,Other ,Window Unit ,False,,False,False,townhouse-indicator,False
1557,17,4760630,"Single Family Residence, Two Story ",Single Family Residence,Detached,1700.0,6,0,6,2,1,2.5,787000.0,2025-02-14,240 Nelson Street ,Kingston ,Ontario,K7K 4M7,44.2381,-76.5023,8840.0,1900.0,Unfinished ,,Two Story ,"Forced Air,  Natural Gas ",Central Air ,False,,False,False,detached-indicator,False
1559,17,4760630,Detached,Detached,Detached,1289.0,2,0,2,2,0,2.0,665000.0,2025-02-18,178 Helen St ,Kingston ,Ontario,K7L 4P4,44.236,-76.5118,5200.0,,"Finished, Sep Entrance ",,Bungalow-Raised ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
1560,17,4760630,Detached,Detached,Detached,1300.0,3,0,3,2,0,2.0,650000.0,2025-02-18,163 Bagot St ,Kingston ,Ontario,K7L 3E9,44.2288,-76.4861,2409.0,,"Part Bsmt, Unfinished ",,2-Storey ,Forced Air ,Other ,False,,False,False,detached-indicator,False
1563,17,4760630,Freehold Townhouse,Freehold Townhouse,Townhouse,1174.0,3,0,3,1,0,1.0,390000.0,2025-02-20,118 Stephen St N ,Kingston ,Ontario,K7K 2C7,44.2421,-76.4923,3780.0,,Crawl Space ,,2-Storey ,Forced Air ,Central Air ,False,,False,False,townhouse-indicator,False
1565,17,4760630,Detached,Detached,Detached,900.0,3,0,3,2,0,2.0,425000.0,2025-02-21,850 Johnson St ,Kingston ,Ontario,K7L 2B8,44.2309,-76.5122,5720.0,75.0,"Full, Part Bsmt ",,Bungalow ,Forced Air ,,False,,False,False,detached-indicator,False
1566,17,4760630,Semi-Detached,Semi-Detached,Semi-Detached,1300.0,2,0,2,3,0,3.0,888000.0,2025-02-21,21 Earl St ,Kingston ,Ontario,K7L 2G4,44.2272,-76.4833,4582.0,,"Fin W/O, Sep Entrance ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,semi-detached-indicator,False
1567,17,4760630,"Single Family Residence, Bungalow Raised ",Single Family Residence,Detached,840.0,4,0,4,2,0,2.0,520000.0,2025-02-21,263 College Street ,Kingston ,Ontario,K7L 4M1,44.2319,-76.5097,4680.0,1950.0,Partially Finished ,,Bungalow Raised ,"Baseboard,  Electric,  Forced Air ",Central Air ,False,,False,False,detached-indicator,False
1570,17,4760630,Detached,Detached,Detached,2250.0,4,0,4,3,0,3.0,665000.0,2025-02-22,16 James St ,Kingston ,Ontario,K7K 1Y9,44.2411,-76.4842,4200.0,75.0,"Apartment, Full ",,2-Storey ,Forced Air ,,False,,False,False,detached-indicator,False
1571,17,4760630,Detached,Detached,Detached,1772.0,5,0,5,2,0,2.0,798000.0,2025-02-22,560 Frontenac St ,Kingston ,Ontario,K7K 4M2,44.2381,-76.4995,4488.0,,"Full, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
1572,17,4760630,Detached,Detached,Detached,1750.0,5,0,5,2,0,2.0,1180000.0,2025-02-22,248 Collingwood St ,Kingston ,Ontario,K7L 3X8,44.229,-76.5018,5035.0,75.0,"Finished, Full ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
1574,17,4760630,"Detached, Bungalow-Raised ",Detached,Detached,1045.0,2,0,2,0,0,0.0,440000.0,2025-02-24,59 Joseph Street ,Kingston ,Ontario,K7K 2H6,44.2455,-76.4903,5500.0,,Full ,,Bungalow-Raised ,Forced Air ,Central Air ,False,,True,False,detached-indicator,False
1575,17,4760630,"Detached, 2-Storey ",Detached,Detached,1300.0,3,0,3,0,0,0.0,577500.0,2025-02-25,520 College Street W ,Kingston ,Ontario,K7L 4M9,44.2389,-76.5109,5000.0,,Partially Finished ,,2-Storey ,Other ,,False,,True,False,detached-indicator,False
1576,17,4760630,"Detached, 2-Storey ",Detached,Detached,1751.0,5,0,5,0,0,0.0,790000.0,2025-02-27,252 William Street ,Kingston ,Ontario,K7L 2E4,44.2303,-76.4923,2970.0,,"Partial Basement, Unfinished ",,2-Storey ,Forced Air ,,False,,True,False,detached-indicator,False
1577,17,4760630,"Detached, 2-Storey ",Detached,Detached,1178.0,3,0,3,0,0,0.0,335000.0,2025-02-27,10 Redan Street ,Kingston ,Ontario,K7K 3N2,44.2368,-76.4875,1701.0,,Crawl Space ,,2-Storey ,Other ,,False,,True,False,detached-indicator,False
1578,17,4760630,Detached,Detached,Detached,1300.0,2,0,2,2,0,2.0,450000.0,2025-03-04,36 Kingscourt Ave ,Kingston ,Ontario,K7K 4N7,44.2426,-76.5016,3960.0,75.0,"Full, Part Fin ",,1 1/2 Storey ,Forced Air ,Central Air ,False,,False,False,detached-indicator,False
1579,17,4760630,Semi-Detached,Semi-Detached,Semi-Detached,1796.0,6,0,6,2,0,2.0,780000.0,2025-03-04,368 ALFRED St ,Kingston ,Ontario,K7K 4H7,44.2361,-76.4978,2310.0,,"Part Bsmt, Unfinished ",,2-Storey ,Forced Air ,Central Air ,False,,False,False,semi-detached-indicator,False
